"jmdict_seq","kanji","kana","waller_definition","origin","original"
1441070,"転回","てんかい","revolution, rotation","waller",
1441080,"転換","てんかん","convert, divert","waller",
1441100,"転居","てんきょ","moving, changing residence","waller",
1441120,"転勤","てんきん","transfer, transmission","waller",
1441540,"点検","てんけん","inspection, examination, checking","waller",
1441140,"転校","てんこう","change schools","waller",
1439080,"天国","てんごく","paradise, heaven, Kingdom of Heaven","waller",
1439090,"天才","てんさい","genius, prodigy, natural gift","waller",
1439110,"天災","てんさい","natural calamity, disaster","waller",
1440610,"展示","てんじ","exhibition, display","waller",
1438340,"天井","てんじょう","ceiling, ceiling price","waller",
1441040,"転じる","てんじる","to turn, to shift, to alter, to distract","waller",
1441690,"点線","てんせん","dotted line, perforated line","waller",
1439740,"天体","てんたい","heavenly body","waller",
1704220,"転転","てんてん","rolling about, moving from place to place, being passed around repeatedly","waller",
1008320,,"てんで","(not) at all, altogether, entirely","waller",
1441320,"転任","てんにん","change of post","waller",
1440640,"展望","てんぼう","view, outlook, prospect","waller",
1441370,"転落","てんらく","fall, degradation, slump","waller",
1598530,"出合う","であう","to meet by chance, to come across, to happen to encounter, to hold a rendezvous, to have a date","waller",
1598540,"出入り口","でいりぐち","exit and entrance","waller",
1008370,,"でかい","huge","waller",
1580150,"出来物","できもの","able man, tumour, growth, boil, ulcer, abcess, rash, pimple","waller",
1339500,"出切る","できる","to be out of, to have no more at hand","waller",
1337950,"出くわす","でくわす","to happen to meet, to come across","waller",
1339630,"出鱈目","でたらめ","irresponsible utterance, nonsense, nonsensical, random, haphazard, unsystematic","waller",
1339740,"出直し","でなおし","adjustment, touch up","waller",
1442740,"田園","でんえん","country, rural districts","waller",
1443220,"電源","でんげん","source of electricity, power (button on TV etc.)","waller",
1442100,"伝説","でんせつ","tradition, legend, folklore","waller",
1443570,"電線","でんせん","electric line","waller",
1442240,"伝達","でんたつ","transmission (e.g. news), communication, delivery","waller",
1442450,"伝来","でんらい","ancestral, hereditary, imported, transmitted, handed down","waller",
1008490,,"と","1. if (conjunction), 2. promoted pawn (shogi) (abbr)","waller",
1535960,"問い合わせる","といあわせる","to enquire, to seek information","waller",
1584790,"問屋","といや","wholesale store","waller",
1536000,"問う","とう","to ask, to question, to charge (i.e. with a crime), to accuse, without regard to (neg)","waller",
1448340,"棟","とう","place, section, building","waller",
1582305,"等","とう","et cetera, etc., and the like","waller",
1450610,"陶器","とうき","pottery, ceramics","waller",
1449410,"等級","とうきゅう","grade, class","waller",
1449960,"討議","とうぎ","debate, discussion","waller",
1444760,"登校","とうこう","attendance (at school)","waller",
1449760,"統合","とうごう","integration, unification, synthesis","waller",
1445890,"倒産","とうさん","(corporate) bankruptcy, insolvency","waller",
1447230,"投資","とうし","investment","waller",
1449790,"統治","とうじ","rule, reign, government, governing","waller",
1449820,"統制","とうせい","regulation, control","waller",
1449180,"当選","とうせん","being elected, winning the prize","waller",
1450450,"逃走","とうそう","flight, desertion, escape","waller",
1449840,"統率","とうそつ","command, lead, generalship, leadership","waller",
1449860,"到達","とうたつ","reaching, attaining, arrival","waller",
1449880,"到底","とうてい","(cannot) possibly","waller",
2857308,"丁々","とうとう","clashing of swords, felling of trees, ringing of an ax","waller",
1447300,"投入","とうにゅう","throw, investment, making (an electrical circuit)","waller",
1449120,"当人","とうにん","the one concerned, the said person","waller",
1450470,"逃亡","とうぼう","escape","waller",
1446150,"冬眠","とうみん","hibernation, winter sleep","waller",
1444810,"登録","とうろく","registration, register, entry, record","waller",
1449980,"討論","とうろん","debate, discussion","waller",
1177830,"遠ざかる","とおざかる","to go far off","waller",
1177930,"遠回り","とおまわり","detour, roundabout way","waller",
1432940,"通りかかる","とおりかかる","to happen to pass by","waller",
1444050,"兎角","とかく","anyhow, anyway, somehow or other, generally speaking, in any case, this and that, many, be apt to","waller",
1565100,"咎める","とがめる","to blame, to find fault, to take someone to task, to aggravate (an injury)","waller",
1598670,"時折","ときおり","sometimes","waller",
1598690,"跡切れる","とぎれる","to pause, to be interrupted","waller",
1386420,"説く","とく","to explain, to advocate, to preach, to persuade","waller",
1454740,"特技","とくぎ","special skill","waller",
1454920,"特産","とくさん","specialty, special product","waller",
1455060,"特集","とくしゅう","feature (e.g. newspaper), special edition, report","waller",
1454590,"得点","とくてん","score, points made, marks obtained, runs","waller",
1455230,"特派","とくは","send specially, special envoy","waller",
1455370,"特有","とくゆう","characteristic (of), peculiar (to)","waller",
1598700,"研ぐ","とぐ","to sharpen, to grind, to scour, to hone, to polish, to wash (rice)","waller",
1598710,"刺","とげ","thorn, splinter, spine, biting words","waller",
1372620,"遂げる","とげる","to accomplish, to achieve, to carry out","waller",
1349370,"床","とこ","bed, sickbed, alcove, padding","waller",
1008570,"所が","ところが","however, while, even if","waller",
1343110,"所で","ところで","by the way, even if, no matter what","waller",
1468660,"年頃","としごろ","age, marriageable age, age of puberty, adolescence, for some years","waller",
1598750,"年寄り","としより","old people, the aged","waller",
1267060,"戸締り","とじまり","closing up, fastening the doors","waller",
1444870,"途上","とじょう","en route, half way","waller",
1433770,"綴じる","とじる","to bind, to file","waller",
1444900,"途絶える","とだえる","to stop, to cease, to come to an end","waller",
1454780,"特許","とっきょ","special permission, patent","waller",
1320570,"疾っくに","とっくに","long ago, already, a long time ago","waller",
1454870,"特権","とっけん","privilege, special right","waller",
1565170,"咄嗟","とっさ","moment, instant","waller",
1598780,"取っ手","とって","handle, grip, knob","waller",
1457100,"突破","とっぱ","breaking through, breakthrough, penetration","waller",
1457090,"突如","とつじょ","suddenly, all of a sudden","waller",
1008630,"迚も","とても","very, awfully, exceedingly","waller",
1376140,"整える","ととのえる","to put in order, to get ready, to arrange, to adjust","waller",
1598810,"届け","とどけ","report, notification, registration","waller",
1410920,"滞る","とどこおる","to stagnate, to be delayed","waller",
2657130,"止まる","とどまる","to be limited to","waller",
1598820,"留める","とどめる","to stop, to cease, to put an end to","waller",
1598820,"止める","とどめる","to stop, to cease, to put an end to","waller",
1347490,"唱える","となえる","to recite, to chant, to call upon","waller",
1443990,"兎に角","とにかく","anyhow, at any rate, anyway, somehow or other, generally speaking, in any case","waller",
1442650,"殿様","とのさま","feudal lord","waller",
2546060,"帳","とばり","curtain","waller",
1483380,"扉","とびら","door, opening","waller",
1444510,"徒歩","とほ","walking, going on foot","waller",
1584130,"乏しい","とぼしい","meagre, scarce, limited, destitute, hard up, scanty, poor","waller",
1496730,"富","とみ","wealth, fortune","waller",
1496740,"富む","とむ","to be rich, to become rich","waller",
1444010,"兎も角","ともかく","anyhow, anyway, somehow or other, generally speaking, in any case","waller",
1234340,"共稼ぎ","ともかせぎ","working together, (husband and wife) earning a living together","waller",
2850328,"灯","ともしび","light","waller",
1478370,"伴う","ともなう","to accompany, to bring with, to be accompanied by, to be involved in","waller",
1234760,"共働き","ともばたらき","dual income","waller",
1598960,"捕らえる","とらえる","to seize, to grasp, to capture, to arrest","waller",
1598980,"取りあえず","とりあえず","at once, first of all, for the time being","waller",
1598990,"取り扱い","とりあつかい","treatment, service, handling, management","waller",
1326540,"取り扱う","とりあつかう","to treat, to handle, to deal in","waller",
1430280,"鳥居","とりい","torii (Shinto shrine archway)","waller",
1599020,"取り替え","とりかえ","swap, exchange","waller",
1326820,"取り組む","とりくむ","to tackle, to wrestle with, to engage in a bout, to come to grips with","waller",
1599070,"取り締まり","とりしまり","control, management, supervision","waller",
1326860,"取り締まる","とりしまる","to manage, to control, to supervise","waller",
1326840,"取り調べる","とりしらべる","to investigate, to examine","waller",
1326960,"取り立てる","とりたてる","to collect, to extort, to appoint, to promote","waller",
1326760,"取り次ぐ","とりつぐ","to act as an agent for, to announce (someone), to convey (a message)","waller",
